timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
15400;-53.546;-0.781;-26.292;4.84;-6.673;0;0;0;16.226;-6.942;-8.839;0;0;0;-9.937
15410;-57.221;2.897;-25.084;5.01;-3.691;0;0;0;16.327;-4.815;-9.073;0;0;0;-11.274
15420;-60.895;4.433;-23.91;5.246;-0.709;0;0;0;16.069;-2.502;-9.142;0;0;0;-12.612
15430;-62.126;6.266;-21.154;5.185;2.19;0;0;0;14.738;0.051;-6.011;0;0;0;-14.64
15440;-62.99;6.541;-18.55;4.312;5.815;0;0;0;14.105;2.604;-2.846;0;0;0;-14.788
15450;-62.661;5.891;-15.506;3.663;9.15;0;0;0;13.589;5.157;0.32;0;0;0;-14.935
15460;-62.041;4.953;-12.462;3.997;11.206;0;0;0;13.033;7.881;4.084;0;0;0;-15.083
15470;-60.582;3.239;-9.025;4.91;13.481;0;0;0;12.705;10.286;7.459;0;0;0;-15.079
15480;-58.75;0.557;-5.53;6.094;14.317;0;0;0;12.737;12.69;10.835;0;0;0;-15.034
15490;-55.799;-2.895;-2.291;6.477;15.091;0;0;0;12.761;15.17;14.292;0;0;0;-14.99
15500;-51.654;-6.057;0.777;6.786;15.199;0;0;0;12.148;18.341;16.07;0;0;0;-14.526
15510;-47.509;-8.193;3.367;6.654;15.32;0;0;0;11.458;21.512;17.752;0;0;0;-14.412
15520;-42.483;-10.123;6.243;6.757;15.372;0;0;0;10.679;24.683;19.433;0;0;0;-13.459
15530;-37.457;-9.372;8.839;6.756;14.545;0;0;0;9.865;28.313;20.69;0;0;0;-12.506
15540;-31.316;-8.877;11.766;6.514;14.331;0;0;0;9.017;31.223;22.966;0;0;0;-10.588
15550;-25.175;-5.182;14.092;6.491;13.521;0;0;0;8.848;34.134;25.241;0;0;0;-6.937
15560;-17.446;-1.121;15.259;5.908;12.712;0;0;0;8.763;37.141;27.855;0;0;0;-4.526
15570;-9.695;3.659;16.426;5.621;12;0;0;0;9.422;38.669;31.509;0;0;0;-2.632
15580;-2.025;9.006;16.775;4.877;11.288;0;0;0;10.068;40.197;35.17;0;0;0;-0.738
15590;4.131;11.153;17.221;4.134;10.208;0;0;0;10.957;41.726;38.83;0;0;0;-0.244
15600;10.287;13.825;17.287;3.189;10.455;0;0;0;11.372;42.574;42.977;0;0;0;-0.79
15610;12.652;14.041;17.277;2.204;11.012;0;0;0;12.374;43.248;45.989;0;0;0;-2.323
15620;15.018;14.61;17.668;1.785;12.794;0;0;0;14.034;43.923;49.001;0;0;0;-3.855
15630;18.57;14.406;18.197;1.379;14.977;0;0;0;16.53;44.597;52.014;0;0;0;-5.301
15640;20.533;12.742;17.898;-0.596;15.842;0;0;0;16.579;43.832;53.564;0;0;0;-5.566
15650;23.95;11.48;18.081;-2.704;16.67;0;0;0;16.594;43.075;55.124;0;0;0;-5.825
15660;27.387;12.339;17.712;-4.688;16.896;0;0;0;16.254;42.326;56.696;0;0;0;-6.077
15670;31.428;13.121;17.145;-6.726;16.99;0;0;0;15.787;41.504;58.158;0;0;0;-6.121
15680;34.211;14.564;16.03;-8.519;16.994;0;0;0;15.324;40.737;57.949;0;0;0;-5.501
15690;36.873;16.612;14.399;-10.387;16.392;0;0;0;15.279;39.98;57.75;0;0;0;-4.873
15700;39.355;19.53;13.261;-12.754;15.906;0;0;0;15.236;39.232;57.562;0;0;0;-4.236
15710;41.675;22.482;13.163;-15.392;15.998;0;0;0;15.172;38.116;56.054;0;0;0;-4.551
15720;43.855;26.039;13.274;-18.63;16.087;0;0;0;15.11;37.009;54.553;0;0;0;-5.26
15730;46.053;29.55;14.96;-21.521;17.852;0;0;0;14.53;35.913;53.059;0;0;0;-5.961
15740;46.64;33.025;16.652;-23.612;19.643;0;0;0;13.879;34.386;50.493;0;0;0;-6.656
15750;47.245;36.407;18.703;-24.966;22.712;0;0;0;14.109;32.651;49.193;0;0;0;-7.681
15760;48.403;37.872;20.758;-25.959;25.708;0;0;0;14.508;30.925;47.901;0;0;0;-8.097
15770;47.737;39.41;22.059;-26.509;28.701;0;0;0;14.911;29.209;46.62;0;0;0;-8.504
15780;46.778;37.712;22.922;-27.851;31.56;0;0;0;14.665;27.109;44.88;0;0;0;-8.9
15790;46.591;36.05;23.68;-28.951;34.415;0;0;0;14.428;25.019;43.149;0;0;0;-9.846
15800;46.306;32.073;24.123;-30.318;37.346;0;0;0;12.441;22.939;41.426;0;0;0;-11.835
15810;44.231;28.26;25.307;-31.122;40.406;0;0;0;10.237;20.829;38.912;0;0;0;-13.805
15820;42.166;24.014;26.935;-31.035;42.704;0;0;0;7.719;19.457;35.936;0;0;0;-15.756
15830;40.152;20.88;28.92;-30.544;45.12;0;0;0;5.2;18.096;32.968;0;0;0;-18.208
15840;38.145;18.634;31.027;-29.417;47.535;0;0;0;2.688;16.745;30.009;0;0;0;-18.661
15850;35.795;16.421;32.657;-27.895;47.174;0;0;0;1.735;15.524;26.459;0;0;0;-19.087
15860;36.375;15.649;31.946;-26.329;46.813;0;0;0;0.789;14.06;23.23;0;0;0;-19.487
15870;37.278;14.249;31.63;-24.202;44.483;0;0;0;0.11;12.603;20.016;0;0;0;-20.499
15880;38.597;14.212;30.257;-21.39;42.153;0;0;0;-0.563;10.593;16.697;0;0;0;-21.828
15890;39.989;15.403;28.883;-18.527;39.704;0;0;0;-0.911;8.658;13.736;0;0;0;-23.133
15900;41.879;16.819;28.741;-15.659;37.355;0;0;0;-1.084;6.729;10.793;0;0;0;-24.413
15910;43.785;15.851;28.603;-12.568;33.849;0;0;0;-0.728;4.805;7.869;0;0;0;-25.227
15920;45.303;14.812;30.611;-7.717;30.447;0;0;0;-0.484;2.848;5.165;0;0;0;-26.43
15930;46.838;12.67;32.259;-3.181;27.049;0;0;0;-0.233;0.941;2.384;0;0;0;-27.609
15940;46.306;10.314;34.559;1.223;22.573;0;0;0;-1.739;-0.959;-0.378;0;0;0;-28.763
15950;45.905;9.171;35.581;5.671;18.097;0;0;0;-3.238;-2.772;-4.52;0;0;0;-29.773
15960;43.417;7.853;35.754;9.836;14.059;0;0;0;-5.73;-4.07;-8.061;0;0;0;-30.145
15970;41.815;7.544;35.132;13.052;9.767;0;0;0;-8.467;-5.36;-11.583;0;0;0;-30.494
15980;40.665;6.736;32.382;15.993;6.869;0;0;0;-10.522;-6.642;-15.084;0;0;0;-30.82
15990;40.211;6.049;28.473;17.959;4.057;0;0;0;-12.647;-7.794;-18.684;0;0;0;-31.881
16000;39.771;5.084;23.985;19.21;1.08;0;0;0;-15.331;-9.049;-22.447;0;0;0;-32.79
16010;35.576;5.275;19.928;20.009;-1.871;0;0;0;-17.799;-10.297;-26.193;0;0;0;-33.68
16020;31.402;5.98;16.274;20.168;-4.827;0;0;0;-20.262;-12.537;-30.878;0;0;0;-34.55
16030;26.284;6.81;13.623;21.737;-8.221;0;0;0;-21.501;-14.697;-34.876;0;0;0;-35.36
16040;20.264;8.037;10.97;23.77;-11.619;0;0;0;-22.73;-16.85;-38.861;0;0;0;-36.042
16050;13.801;9.953;8.038;26.209;-13.182;0;0;0;-23.147;-18.997;-42.832;0;0;0;-36.711
16060;8.232;12.218;5.102;28.07;-14.534;0;0;0;-23.465;-22.895;-46.909;0;0;0;-37.367
16070;2.292;13.893;0.599;29.093;-16.807;0;0;0;-24.329;-26.707;-50.893;0;0;0;-37.57
16080;-6.68;13.59;-3.55;29.88;-19.18;0;0;0;-25.27;-30.51;-54.86;0;0;0;-37.25
16090;-15.644;13.304;-7.785;29.989;-21.556;0;0;0;-26.198;-34.743;-59.291;0;0;0;-36.916
16100;-25.998;10.686;-11.265;28.692;-22.887;0;0;0;-28.421;-38.569;-63.291;0;0;0;-36.568
16110;-36.351;7.952;-12.338;26.541;-24.223;0;0;0;-30.629;-42.389;-67.271;0;0;0;-37.645
16120;-45.026;5.235;-13.935;23.957;-23.765;0;0;0;-32.502;-46.201;-71.23;0;0;0;-38.286
16130;-53.817;2.198;-13.863;21.768;-23.069;0;0;0;-34.358;-51.366;-76.526;0;0;0;-38.916
16140;-61.688;-3.149;-15.074;19.986;-25.175;0;0;0;-35.397;-56.332;-82.077;0;0;0;-39.534
16150;-70.64;-8.905;-17.566;18.655;-27.206;0;0;0;-36.527;-61.286;-87.61;0;0;0;-41.142
16160;-79.756;-15.658;-21.923;16.768;-28.475;0;0;0;-37.642;-66.788;-95.086;0;0;0;-42.84
16170;-89.196;-22.322;-28.476;12.367;-30.249;0;0;0;-38.53;-71.949;-102.787;0;0;0;-44.518
16180;-98.64;-30.382;-35.056;6.671;-32.02;0;0;0;-39.404;-77.091;-110.473;0;0;0;-46.176
16190;-106.697;-37.888;-41.628;1.103;-29.667;0;0;0;-40.378;-82.215;-118.143;0;0;0;-48.972
16200;-114.748;-49.496;-45.795;-5.475;-27.314;0;0;0;-41.337;-87.4;-125.357;0;0;0;-51.571
16210;-122.682;-60.869;-49.952;-11.562;-27.28;0;0;0;-45.042;-92.52;-132.231;0;0;0;-54.141
16220;-130.601;-74.98;-54.634;-17.555;-27.28;0;0;0;-48.917;-97.618;-139.08;0;0;0;-56.68
16230;-137.699;-90.071;-60.831;-24.4;-30.72;0;0;0;-57.781;-102.694;-145.904;0;0;0;-59.228
16240;-143.315;-95.006;-61.744;-25.851;-31.274;0;0;0;-58.798;-105.315;-148.327;0;0;0;-59.565
16250;-149.618;-100.547;-62.744;-27.432;-31.885;0;0;0;-59.926;-108.227;-151.021;0;0;0;-59.977
16260;-152.773;-105.962;-64.085;-28.855;-32.302;0;0;0;-61.232;-111.47;-154.023;0;0;0;-60.475
16270;-156.235;-111.926;-65.571;-30.407;-32.79;0;0;0;-62.686;-113.905;-156.238;0;0;0;-61.072
16280;-158.75;-116.4;-68;-32.837;-32.612;0;0;0;-64.263;-116.65;-158.238;0;0;0;-62.025
16290;-161.57;-121.868;-70.723;-35.838;-32.214;0;0;0;-65.857;-119.772;-160.571;0;0;0;-63.126
16300;-164.444;-128.325;-73.244;-39.111;-34.167;0;0;0;-66.731;-123.338;-163.299;0;0;0;-64.402
16310;-167.707;-135.99;-76.102;-42.28;-36.548;0;0;0;-67.655;-124.833;-165.002;0;0;0;-65.885
16320;-171.671;-144.944;-77.678;-45.691;-37.227;0;0;0;-68.013;-126.628;-167.095;0;0;0;-68.174
16330;-171.4;-153.24;-80.067;-49.293;-38.68;0;0;0;-68.493;-128.787;-169.667;0;0;0;-70.853
16340;-170.753;-162.954;-82.849;-53.759;-40.348;0;0;0;-69.125;-130.606;-171.969;0;0;0;-74.01
16350;-167.254;-170.46;-87.594;-56.733;-42.509;0;0;0;-69.596;-132.82;-175.271;0;0;0;-77.758
